"Hint","You'll need to correctly distinguish between sample and population when calculating Z for this question. Pick the closest answer.",""
"Feedback","Z = (xbar - mu)/(s/sqrt(n)). The probability can be found directly from the Z table.",""
"NewQuestion","MC",""
"ID","MeanDistMC1-44",""
"Title","MeanDistMC1-44",""
"QuestionText","A student conducts a survey for her class project. She asks 6 other students a series of questions about their study habits. She knows from previous research that all students study an average of 2.91 hours per day with a standard deviation of 2.42. If students in her own sample study an average of 3.28 hours per day, then what is the probability of observing this sample mean or less?",""
"Points","4",""
"Difficulty","1",""
"Option","100","0.64"
"Option","0","0.7"
"Option","0","0.72"
"Option","0","0.06"
"Option","0","0.5"
"Hint","You'll need to correctly distinguish between sample and population when calculating Z for this question. Pick the closest answer.",""
"Feedback","Z = (xbar - mu)/(s/sqrt(n)). The probability can be found directly from the Z table.",""
"NewQuestion","MC",""
"ID","MeanDistMC1-45",""
"Title","MeanDistMC1-45",""
"QuestionText","A student conducts a survey for her class project. She asks 5 other students a series of questions about their study habits. She knows from previous research that all students study an average of 2.49 hours per day with a standard deviation of 2.38. If students in her own sample study an average of 3.55 hours per day, then what is the probability of observing this sample mean or less?",""
"Points","4",""
"Difficulty","1",""
"Option","0","0.06"
"Option","0","0.28"
"Option","100","0.84"
"Option","0","0.64"
"Option","0","0.71"
"Hint","You'll need to correctly distinguish between sample and population when calculating Z for this question. Pick the closest answer.",""
"Feedback","Z = (xbar - mu)/(s/sqrt(n)). The probability can be found directly from the Z table.",""
"NewQuestion","MC",""
"ID","MeanDistMC1-46",""
"Title","MeanDistMC1-46",""
"QuestionText","A student conducts a survey for her class project. She asks 6 other students a series of questions about their study habits. She knows from previous research that all students study an average of 3.54 hours per day with a standard deviation of 1.95. If students in her own sample study an average of 3.83 hours per day, then what is the probability of observing this sample mean or less?",""
"Points","4",""
"Difficulty","1",""
"Option","0","0.22"
"Option","0","0.35"
"Option","0","0.15"
"Option","0","0.79"
"Option","100","0.64"
"Hint","You'll need to correctly distinguish between sample and population when calculating Z for this question. Pick the closest answer.",""
"Feedback","Z = (xbar - mu)/(s/sqrt(n)). The probability can be found directly from the Z table.",""
"NewQuestion","MC",""
"ID","MeanDistMC1-47",""
"Title","MeanDistMC1-47",""
"QuestionText","A student conducts a survey for her class project. She asks 7 other students a series of questions about their study habits. She knows from previous research that all students study an average of 2.03 hours per day with a standard deviation of 1.96. If students in her own sample study an average of 3.56 hours per day, then what is the probability of observing this sample mean or less?",""
"Points","4",""
"Difficulty","1",""
"Option","0","0.71"
"Option","0","0.37"
"Option","100","0.98"
"Option","0","0.85"
"Option","0","0.21"
"Hint","You'll need to correctly distinguish between sample and population when calculating Z for this question. Pick the closest answer.",""
"Feedback","Z = (xbar - mu)/(s/sqrt(n)). The probability can be found directly from the Z table.",""
"NewQuestion","MC",""
"ID","MeanDistMC1-48",""
"Title","MeanDistMC1-48",""
"QuestionText","A student conducts a survey for her class project. She asks 5 other students a series of questions about their study habits. She knows from previous research that all students study an average of 2.64 hours per day with a standard deviation of 2.4. If students in her own sample study an average of 3.82 hours per day, then what is the probability of observing this sample mean or less?",""
"Points","4",""
"Difficulty","1",""
"Option","0","0.48"
"Option","0","0.49"
"Option","0","0.04"
"Option","100","0.86"
"Option","0","0.66"
"Hint","You'll need to correctly distinguish between sample and population when calculating Z for this question. Pick the closest answer.",""
"Feedback","Z = (xbar - mu)/(s/sqrt(n)). The probability can be found directly from the Z table.",""
"NewQuestion","MC",""
"ID","MeanDistMC1-49",""
"Title","MeanDistMC1-49",""
"QuestionText","A student conducts a survey for her class project. She asks 5 other students a series of questions about their study habits. She knows from previous research that all students study an average of 3.31 hours per day with a standard deviation of 2.43. If students in her own sample study an average of 3.73 hours per day, then what is the probability of observing this sample mean or less?",""
"Points","4",""
"Difficulty","1",""
"Option","0","0.74"
"Option","100","0.65"
"Option","0","0.91"
"Option","0","1.01"
"Option","0","0.29"
"Hint","You'll need to correctly distinguish between sample and population when calculating Z for this question. Pick the closest answer.",""
"Feedback","Z = (xbar - mu)/(s/sqrt(n)). The probability can be found directly from the Z table.",""
"NewQuestion","MC",""
"ID","MeanDistMC1-50",""
"Title","MeanDistMC1-50",""
"QuestionText","A student conducts a survey for her class project. She asks 5 other students a series of questions about their study habits. She knows from previous research that all students study an average of 3.44 hours per day with a standard deviation of 2.88. If students in her own sample study an average of 3.05 hours per day, then what is the probability of observing this sample mean or less?",""
"Points","4",""
"Difficulty","1",""
"Option","100","0.38"
"Option","0","0.97"
"Option","0","0.87"
"Option","0","0.25"
"Option","0","0.6"
"Hint","You'll need to correctly distinguish between sample and population when calculating Z for this question. Pick the closest answer.",""
"Feedback","Z = (xbar - mu)/(s/sqrt(n)). The probability can be found directly from the Z table.",""
"NewQuestion","MC",""
"ID","MeanDistMC1-51",""
"Title","MeanDistMC1-51",""
"QuestionText","A student conducts a survey for her class project. She asks 5 other students a series of questions about their study habits. She knows from previous research that all students study an average of 2.19 hours per day with a standard deviation of 2.12. If students in her own sample study an average of 2.66 hours per day, then what is the probability of observing this sample mean or less?",""
"Points","4",""
"Difficulty","1",""
"Option","0","0.21"
"Option","0","0.12"
"Option","100","0.69"
"Option","0","0.93"
"Option","0","0.92"
"Hint","You'll need to correctly distinguish between sample and population when calculating Z for this question. Pick the closest answer.",""
"Feedback","Z = (xbar - mu)/(s/sqrt(n)). The probability can be found directly from the Z table.",""
"NewQuestion","MC",""
"ID","MeanDistMC1-52",""
"Title","MeanDistMC1-52",""
"QuestionText","A student conducts a survey for her class project. She asks 5 other students a series of questions about their study habits. She knows from previous research that all students study an average of 3.59 hours per day with a standard deviation of 1.86. If students in her own sample study an average of 2.42 hours per day, then what is the probability of observing this sample mean or less?",""
"Points","4",""
"Difficulty","1",""
"Option","0","0.56"
"Option","100","0.08"
"Option","0","0.02"
"Option","0","0.61"
"Option","0","0.41"
"Hint","You'll need to correctly distinguish between sample and population when calculating Z for this question. Pick the closest answer.",""
"Feedback","Z = (xbar - mu)/(s/sqrt(n)). The probability can be found directly from the Z table.",""
"NewQuestion","MC",""
"ID","MeanDistMC1-53",""
"Title","MeanDistMC1-53",""
"QuestionText","A student conducts a survey for her class project. She asks 7 other students a series of questions about their study habits. She knows from previous research that all students study an average of 3.53 hours per day with a standard deviation of 2.65. If students in her own sample study an average of 2.17 hours per day, then what is the probability of observing this sample mean or less?",""
"Points","4",""
"Difficulty","1",""
"Option","0","0.92"
"Option","0","0.97"
"Option","0","0.83"
"Option","0","0.49"
"Option","100","0.09"
"Hint","You'll need to correctly distinguish between sample and population when calculating Z for this question. Pick the closest answer.",""
"Feedback","Z = (xbar - mu)/(s/sqrt(n)). The probability can be found directly from the Z table.",""
"NewQuestion","MC",""
"ID","MeanDistMC1-54",""
"Title","MeanDistMC1-54",""
"QuestionText","A student conducts a survey for her class project. She asks 8 other students a series of questions about their study habits. She knows from previous research that all students study an average of 3.06 hours per day with a standard deviation of 2.84. If students in her own sample study an average of 3.27 hours per day, then what is the probability of observing this sample mean or less?",""
"Points","4",""
"Difficulty","1",""
"Option","0","0.34"
"Option","100","0.58"
"Option","0","0.44"
"Option","0","0.31"
"Option","0","0.02"
"Hint","You'll need to correctly distinguish between sample and population when calculating Z for this question. Pick the closest answer.",""
"Feedback","Z = (xbar - mu)/(s/sqrt(n)). The probability can be found directly from the Z table.",""
"NewQuestion","MC",""
"ID","MeanDistMC1-55",""
"Title","MeanDistMC1-55",""
"QuestionText","A student conducts a survey for her class project. She asks 8 other students a series of questions about their study habits. She knows from previous research that all students study an average of 3.69 hours per day with a standard deviation of 2.09. If students in her own sample study an average of 3.43 hours per day, then what is the probability of observing this sample mean or less?",""
"Points","4",""
"Difficulty","1",""
"Option","0","0.74"
"Option","0","0.41"
"Option","100","0.36"
"Option","0","0.02"
"Option","0","0.83"
"Hint","You'll need to correctly distinguish between sample and population when calculating Z for this question. Pick the closest answer.",""
"Feedback","Z = (xbar - mu)/(s/sqrt(n)). The probability can be found directly from the Z table.",""
"NewQuestion","MC",""
"ID","MeanDistMC1-56",""
"Title","MeanDistMC1-56",""
"QuestionText","A student conducts a survey for her class project. She asks 7 other students a series of questions about their study habits. She knows from previous research that all students study an average of 2.75 hours per day with a standard deviation of 1.84. If students in her own sample study an average of 2.44 hours per day, then what is the probability of observing this sample mean or less?",""
"Points","4",""
"Difficulty","1",""
"Option","0","0.07"
"Option","0","0.93"
"Option","100","0.33"
"Option","0","0.64"
"Option","0","0.91"
"Hint","You'll need to correctly distinguish between sample and population when calculating Z for this question. Pick the closest answer.",""
"Feedback","Z = (xbar - mu)/(s/sqrt(n)). The probability can be found directly from the Z table.",""
"NewQuestion","MC",""
"ID","MeanDistMC1-57",""
"Title","MeanDistMC1-57",""
"QuestionText","A student conducts a survey for her class project. She asks 7 other students a series of questions about their study habits. She knows from previous research that all students study an average of 2.76 hours per day with a standard deviation of 2.51. If students in her own sample study an average of 3.38 hours per day, then what is the probability of observing this sample mean or less?",""
"Points","4",""
"Difficulty","1",""
"Option","0","0.48"
"Option","0","0.37"
"Option","100","0.74"
"Option","0","0.84"
"Option","0","0.03"
"Hint","You'll need to correctly distinguish between sample and population when calculating Z for this question. Pick the closest answer.",""
"Feedback","Z = (xbar - mu)/(s/sqrt(n)). The probability can be found directly from the Z table.",""
"NewQuestion","MC",""
"ID","MeanDistMC1-58",""
"Title","MeanDistMC1-58",""
"QuestionText","A student conducts a survey for her class project. She asks 6 other students a series of questions about their study habits. She knows from previous research that all students study an average of 2.88 hours per day with a standard deviation of 2.65. If students in her own sample study an average of 3.25 hours per day, then what is the probability of observing this sample mean or less?",""
"Points","4",""
"Difficulty","1",""
"Option","100","0.63"
"Option","0","1"
"Option","0","0.47"
"Option","0","0.23"
"Option","0","0.4"
"Hint","You'll need to correctly distinguish between sample and population when calculating Z for this question. Pick the closest answer.",""
"Feedback","Z = (xbar - mu)/(s/sqrt(n)). The probability can be found directly from the Z table.",""
"NewQuestion","MC",""
"ID","MeanDistMC1-59",""
"Title","MeanDistMC1-59",""
"QuestionText","A student conducts a survey for her class project. She asks 8 other students a series of questions about their study habits. She knows from previous research that all students study an average of 2.58 hours per day with a standard deviation of 2.47. If students in her own sample study an average of 2.44 hours per day, then what is the probability of observing this sample mean or less?",""
"Points","4",""
"Difficulty","1",""
"Option","100","0.44"
"Option","0","0.08"
"Option","0","0.26"
"Option","0","0.33"
"Option","0","0.32"
"Hint","You'll need to correctly distinguish between sample and population when calculating Z for this question. Pick the closest answer.",""
"Feedback","Z = (xbar - mu)/(s/sqrt(n)). The probability can be found directly from the Z table.",""
"NewQuestion","MC",""
"ID","MeanDistMC1-60",""
"Title","MeanDistMC1-60",""
"QuestionText","A student conducts a survey for her class project. She asks 5 other students a series of questions about their study habits. She knows from previous research that all students study an average of 2.7 hours per day with a standard deviation of 2.43. If students in her own sample study an average of 3.75 hours per day, then what is the probability of observing this sample mean or less?",""
"Points","4",""
"Difficulty","1",""
"Option","0","0.88"
"Option","100","0.83"
"Option","0","0.68"
"Option","0","0.9"
"Option","0","0.19"
"Hint","You'll need to correctly distinguish between sample and population when calculating Z for this question. Pick the closest answer.",""
"Feedback","Z = (xbar - mu)/(s/sqrt(n)). The probability can be found directly from the Z table.",""
"NewQuestion","MC",""
"ID","MeanDistMC1-61",""
"Title","MeanDistMC1-61",""
"QuestionText","A student conducts a survey for her class project. She asks 7 other students a series of questions about their study habits. She knows from previous research that all students study an average of 2.42 hours per day with a standard deviation of 2.16. If students in her own sample study an average of 2.9 hours per day, then what is the probability of observing this sample mean or less?",""
"Points","4",""
"Difficulty","1",""
"Option","100","0.72"
"Option","0","0.18"
"Option","0","0.97"
"Option","0","0.44"
"Option","0","0.79"
"Hint","You'll need to correctly distinguish between sample and population when calculating Z for this question. Pick the closest answer.",""
"Feedback","Z = (xbar - mu)/(s/sqrt(n)). The probability can be found directly from the Z table.",""
"NewQuestion","MC",""
"ID","MeanDistMC1-62",""
"Title","MeanDistMC1-62",""
"QuestionText","A student conducts a survey for her class project. She asks 5 other students a series of questions about their study habits. She knows from previous research that all students study an average of 2.43 hours per day with a standard deviation of 2.8. If students in her own sample study an average of 2.58 hours per day, then what is the probability of observing this sample mean or less?",""
"Points","4",""
"Difficulty","1",""
"Option","100","0.55"
"Option","0","0.31"
"Option","0","0.72"
"Option","0","0.17"
"Option","0","0.83"
"Hint","You'll need to correctly distinguish between sample and population when calculating Z for this question. Pick the closest answer.",""
"Feedback","Z = (xbar - mu)/(s/sqrt(n)). The probability can be found directly from the Z table.",""
"NewQuestion","MC",""
"ID","MeanDistMC1-63",""
"Title","MeanDistMC1-63",""
"QuestionText","A student conducts a survey for her class project. She asks 7 other students a series of questions about their study habits. She knows from previous research that all students study an average of 3.64 hours per day with a standard deviation of 2.33. If students in her own sample study an average of 2.65 hours per day, then what is the probability of observing this sample mean or less?",""
"Points","4",""
"Difficulty","1",""
"Option","0","0.9"
"Option","0","0.56"
"Option","100","0.13"
"Option","0","0.97"
"Option","0","0.39"
"Hint","You'll need to correctly distinguish between sample and population when calculating Z for this question. Pick the closest answer.",""
"Feedback","Z = (xbar - mu)/(s/sqrt(n)). The probability can be found directly from the Z table.",""
"NewQuestion","MC",""
"ID","MeanDistMC1-64",""
"Title","MeanDistMC1-64",""
"QuestionText","A student conducts a survey for her class project. She asks 8 other students a series of questions about their study habits. She knows from previous research that all students study an average of 3.37 hours per day with a standard deviation of 2.54. If students in her own sample study an average of 3.07 hours per day, then what is the probability of observing this sample mean or less?",""
"Points","4",""
"Difficulty","1",""
"Option","100","0.37"
"Option","0","0.7"
"Option","0","0.72"
"Option","0","0.32"
"Option","0","0.91"
"Hint","You'll need to correctly distinguish between sample and population when calculating Z for this question. Pick the closest answer.",""
"Feedback","Z = (xbar - mu)/(s/sqrt(n)). The probability can be found directly from the Z table.",""
"NewQuestion","MC",""
"ID","MeanDistMC1-65",""
"Title","MeanDistMC1-65",""
"QuestionText","A student conducts a survey for her class project. She asks 8 other students a series of questions about their study habits. She knows from previous research that all students study an average of 3.9 hours per day with a standard deviation of 2.01. If students in her own sample study an average of 3.03 hours per day, then what is the probability of observing this sample mean or less?",""
"Points","4",""
"Difficulty","1",""
"Option","0","0.78"
"Option","0","0.97"
"Option","0","-0.01"
"Option","100","0.11"
"Option","0","0.51"
"Hint","You'll need to correctly distinguish between sample and population when calculating Z for this question. Pick the closest answer.",""
"Feedback","Z = (xbar - mu)/(s/sqrt(n)). The probability can be found directly from the Z table.",""
"NewQuestion","MC",""
"ID","MeanDistMC1-66",""
"Title","MeanDistMC1-66",""
"QuestionText","A student conducts a survey for her class project. She asks 7 other students a series of questions about their study habits. She knows from previous research that all students study an average of 3.51 hours per day with a standard deviation of 1.97. If students in her own sample study an average of 3.2 hours per day, then what is the probability of observing this sample mean or less?",""
"Points","4",""
"Difficulty","1",""
"Option","0","0.67"
"Option","0","0.66"
"Option","0","0.21"
"Option","0","0.43"
"Option","100","0.34"
"Hint","You'll need to correctly distinguish between sample and population when calculating Z for this question. Pick the closest answer.",""
"Feedback","Z = (xbar - mu)/(s/sqrt(n)). The probability can be found directly from the Z table.",""
"NewQuestion","MC",""
"ID","MeanDistMC1-67",""
"Title","MeanDistMC1-67",""
"QuestionText","A student conducts a survey for her class project. She asks 7 other students a series of questions about their study habits. She knows from previous research that all students study an average of 3.12 hours per day with a standard deviation of 2.56. If students in her own sample study an average of 2.36 hours per day, then what is the probability of observing this sample mean or less?",""
"Points","4",""
"Difficulty","1",""
"Option","0","0.14"
"Option","100","0.21"
"Option","0","0.58"
"Option","0","0.12"
"Option","0","0.88"
"Hint","You'll need to correctly distinguish between sample and population when calculating Z for this question. Pick the closest answer.",""
"Feedback","Z = (xbar - mu)/(s/sqrt(n)). The probability can be found directly from the Z table.",""
"NewQuestion","MC",""
"ID","MeanDistMC1-68",""
"Title","MeanDistMC1-68",""
"QuestionText","A student conducts a survey for her class project. She asks 6 other students a series of questions about their study habits. She knows from previous research that all students study an average of 3.72 hours per day with a standard deviation of 2.36. If students in her own sample study an average of 3.48 hours per day, then what is the probability of observing this sample mean or less?",""
"Points","4",""
"Difficulty","1",""
"Option","0","0.62"
"Option","0","0.3"
"Option","0","0.7"
"Option","0","0.12"
"Option","100","0.4"
"Hint","You'll need to correctly distinguish between sample and population when calculating Z for this question. Pick the closest answer.",""
"Feedback","Z = (xbar - mu)/(s/sqrt(n)). The probability can be found directly from the Z table.",""
"NewQuestion","MC",""
"ID","MeanDistMC1-69",""
"Title","MeanDistMC1-69",""
"QuestionText","A student conducts a survey for her class project. She asks 7 other students a series of questions about their study habits. She knows from previous research that all students study an average of 2.66 hours per day with a standard deviation of 2.19. If students in her own sample study an average of 3.79 hours per day, then what is the probability of observing this sample mean or less?",""
"Points","4",""
"Difficulty","1",""
"Option","100","0.91"
"Option","0","0.27"
"Option","0","0.82"
"Option","0","0.42"
"Option","0","0.76"
"Hint","You'll need to correctly distinguish between sample and population when calculating Z for this question. Pick the closest answer.",""
"Feedback","Z = (xbar - mu)/(s/sqrt(n)). The probability can be found directly from the Z table.",""
"NewQuestion","MC",""
"ID","MeanDistMC1-70",""
"Title","MeanDistMC1-70",""
"QuestionText","A student conducts a survey for her class project. She asks 7 other students a series of questions about their study habits. She knows from previous research that all students study an average of 3.49 hours per day with a standard deviation of 1.96. If students in her own sample study an average of 3.52 hours per day, then what is the probability of observing this sample mean or less?",""
"Points","4",""
"Difficulty","1",""
"Option","0","0.29"
"Option","0","0.91"
"Option","0","0.17"
"Option","100","0.52"
"Option","0","0.67"
"Hint","You'll need to correctly distinguish between sample and population when calculating Z for this question. Pick the closest answer.",""
"Feedback","Z = (xbar - mu)/(s/sqrt(n)). The probability can be found directly from the Z table.",""
"NewQuestion","MC",""
"ID","MeanDistMC1-71",""
"Title","MeanDistMC1-71",""
"QuestionText","A student conducts a survey for her class project. She asks 8 other students a series of questions about their study habits. She knows from previous research that all students study an average of 3.61 hours per day with a standard deviation of 2.41. If students in her own sample study an average of 3.04 hours per day, then what is the probability of observing this sample mean or less?",""
"Points","4",""
"Difficulty","1",""
"Option","0","0.1"
"Option","0","0.2"
"Option","100","0.25"
"Option","0","0.13"
"Option","0","0.72"
"Hint","You'll need to correctly distinguish between sample and population when calculating Z for this question. Pick the closest answer.",""
"Feedback","Z = (xbar - mu)/(s/sqrt(n)). The probability can be found directly from the Z table.",""
"NewQuestion","MC",""
"ID","MeanDistMC1-72",""
"Title","MeanDistMC1-72",""
"QuestionText","A student conducts a survey for her class project. She asks 6 other students a series of questions about their study habits. She knows from previous research that all students study an average of 2.48 hours per day with a standard deviation of 2.39. If students in her own sample study an average of 3.84 hours per day, then what is the probability of observing this sample mean or less?",""
"Points","4",""
"Difficulty","1",""
"Option","100","0.92"
"Option","0","0.36"
"Option","0","0.79"
"Option","0","0.04"
"Option","0","0.26"
"Hint","You'll need to correctly distinguish between sample and population when calculating Z for this question. Pick the closest answer.",""
"Feedback","Z = (xbar - mu)/(s/sqrt(n)). The probability can be found directly from the Z table.",""
"NewQuestion","MC",""
"ID","MeanDistMC1-73",""
"Title","MeanDistMC1-73",""
"QuestionText","A student conducts a survey for her class project. She asks 8 other students a series of questions about their study habits. She knows from previous research that all students study an average of 2.33 hours per day with a standard deviation of 2.56. If students in her own sample study an average of 2.4 hours per day, then what is the probability of observing this sample mean or less?",""
"Points","4",""
"Difficulty","1",""
"Option","0","0.71"
"Option","0","0.11"
"Option","0","0.48"
"Option","0","0.9"
"Option","100","0.53"
"Hint","You'll need to correctly distinguish between sample and population when calculating Z for this question. Pick the closest answer.",""
"Feedback","Z = (xbar - mu)/(s/sqrt(n)). The probability can be found directly from the Z table.",""
"NewQuestion","MC",""
"ID","MeanDistMC1-74",""
"Title","MeanDistMC1-74",""
"QuestionText","A student conducts a survey for her class project. She asks 5 other students a series of questions about their study habits. She knows from previous research that all students study an average of 2.18 hours per day with a standard deviation of 2.2. If students in her own sample study an average of 2.83 hours per day, then what is the probability of observing this sample mean or less?",""
"Points","4",""
"Difficulty","1",""
"Option","100","0.75"
"Option","0","0.91"
"Option","0","0.01"
"Option","0","0.89"
"Option","0","0.07"
"Hint","You'll need to correctly distinguish between sample and population when calculating Z for this question. Pick the closest answer.",""
"Feedback","Z = (xbar - mu)/(s/sqrt(n)). The probability can be found directly from the Z table.",""
"NewQuestion","MC",""
"ID","MeanDistMC1-75",""
"Title","MeanDistMC1-75",""
"QuestionText","A student conducts a survey for her class project. She asks 7 other students a series of questions about their study habits. She knows from previous research that all students study an average of 2.22 hours per day with a standard deviation of 1.97. If students in her own sample study an average of 2.18 hours per day, then what is the probability of observing this sample mean or less?",""
"Points","4",""
"Difficulty","1",""
"Option","0","0.63"
"Option","0","0.16"
"Option","100","0.48"
"Option","0","0.91"
"Option","0","0.43"
"Hint","You'll need to correctly distinguish between sample and population when calculating Z for this question. Pick the closest answer.",""
"Feedback","Z = (xbar - mu)/(s/sqrt(n)). The probability can be found directly from the Z table.",""
"NewQuestion","MC",""
"ID","MeanDistMC1-76",""
"Title","MeanDistMC1-76",""
"QuestionText","A student conducts a survey for her class project. She asks 5 other students a series of questions about their study habits. She knows from previous research that all students study an average of 2.41 hours per day with a standard deviation of 2.91. If students in her own sample study an average of 3.96 hours per day, then what is the probability of observing this sample mean or less?",""
"Points","4",""
"Difficulty","1",""
"Option","100","0.88"
"Option","0","0.73"
"Option","0","0.09"
"Option","0","0.58"
"Option","0","-0.01"
"Hint","You'll need to correctly distinguish between sample and population when calculating Z for this question. Pick the closest answer.",""
"Feedback","Z = (xbar - mu)/(s/sqrt(n)). The probability can be found directly from the Z table.",""
"NewQuestion","MC",""
"ID","MeanDistMC1-77",""
"Title","MeanDistMC1-77",""
"QuestionText","A student conducts a survey for her class project. She asks 7 other students a series of questions about their study habits. She knows from previous research that all students study an average of 3.8 hours per day with a standard deviation of 2.07. If students in her own sample study an average of 3.86 hours per day, then what is the probability of observing this sample mean or less?",""
"Points","4",""
"Difficulty","1",""
"Option","0","0.07"
"Option","0","0.79"
"Option","100","0.53"
"Option","0","0.15"
"Option","0","0.62"
"Hint","You'll need to correctly distinguish between sample and population when calculating Z for this question. Pick the closest answer.",""
"Feedback","Z = (xbar - mu)/(s/sqrt(n)). The probability can be found directly from the Z table.",""
"NewQuestion","MC",""
"ID","MeanDistMC1-78",""
"Title","MeanDistMC1-78",""
"QuestionText","A student conducts a survey for her class project. She asks 7 other students a series of questions about their study habits. She knows from previous research that all students study an average of 2.57 hours per day with a standard deviation of 2.28. If students in her own sample study an average of 3.07 hours per day, then what is the probability of observing this sample mean or less?",""
"Points","4",""
"Difficulty","1",""
"Option","100","0.72"
"Option","0","0.54"
"Option","0","0.47"
"Option","0","0.64"
"Option","0","0.87"
"Hint","You'll need to correctly distinguish between sample and population when calculating Z for this question. Pick the closest answer.",""
"Feedback","Z = (xbar - mu)/(s/sqrt(n)). The probability can be found directly from the Z table.",""
"NewQuestion","MC",""
"ID","MeanDistMC1-79",""
"Title","MeanDistMC1-79",""
"QuestionText","A student conducts a survey for her class project. She asks 6 other students a series of questions about their study habits. She knows from previous research that all students study an average of 2.22 hours per day with a standard deviation of 2.09. If students in her own sample study an average of 3.22 hours per day, then what is the probability of observing this sample mean or less?",""
"Points","4",""
"Difficulty","1",""
"Option","0","0.4"
"Option","0","0.03"
"Option","0","0"
"Option","0","0.43"
"Option","100","0.88"
"Hint","You'll need to correctly distinguish between sample and population when calculating Z for this question. Pick the closest answer.",""
"Feedback","Z = (xbar - mu)/(s/sqrt(n)). The probability can be found directly from the Z table.",""
"NewQuestion","MC",""
"ID","MeanDistMC1-80",""
"Title","MeanDistMC1-80",""
"QuestionText","A student conducts a survey for her class project. She asks 6 other students a series of questions about their study habits. She knows from previous research that all students study an average of 3.92 hours per day with a standard deviation of 2.77. If students in her own sample study an average of 2.62 hours per day, then what is the probability of observing this sample mean or less?",""
"Points","4",""
"Difficulty","1",""
"Option","0","0.35"
"Option","0","0.02"
"Option","0","0.5"
"Option","0","0.03"
"Option","100","0.13"
"Hint","You'll need to correctly distinguish between sample and population when calculating Z for this question. Pick the closest answer.",""
"Feedback","Z = (xbar - mu)/(s/sqrt(n)). The probability can be found directly from the Z table.",""
"NewQuestion","MC",""
"ID","MeanDistMC1-81",""
"Title","MeanDistMC1-81",""
"QuestionText","A student conducts a survey for her class project. She asks 5 other students a series of questions about their study habits. She knows from previous research that all students study an average of 3.62 hours per day with a standard deviation of 1.85. If students in her own sample study an average of 2.92 hours per day, then what is the probability of observing this sample mean or less?",""
"Points","4",""
"Difficulty","1",""
"Option","0","-0.01"
"Option","0","0.08"
"Option","100","0.2"
"Option","0","0.61"
"Option","0","0.58"
"Hint","You'll need to correctly distinguish between sample and population when calculating Z for this question. Pick the closest answer.",""
"Feedback","Z = (xbar - mu)/(s/sqrt(n)). The probability can be found directly from the Z table.",""
"NewQuestion","MC",""
"ID","MeanDistMC1-82",""
"Title","MeanDistMC1-82",""
"QuestionText","A student conducts a survey for her class project. She asks 7 other students a series of questions about their study habits. She knows from previous research that all students study an average of 2.65 hours per day with a standard deviation of 2.16. If students in her own sample study an average of 3.54 hours per day, then what is the probability of observing this sample mean or less?",""
"Points","4",""
"Difficulty","1",""
"Option","100","0.86"
"Option","0","0.16"
"Option","0","0.76"
"Option","0","0"
"Option","0","0.11"
"Hint","You'll need to correctly distinguish between sample and population when calculating Z for this question. Pick the closest answer.",""
"Feedback","Z = (xbar - mu)/(s/sqrt(n)). The probability can be found directly from the Z table.",""
"NewQuestion","MC",""
"ID","MeanDistMC1-83",""
"Title","MeanDistMC1-83",""
"QuestionText","A student conducts a survey for her class project. She asks 6 other students a series of questions about their study habits. She knows from previous research that all students study an average of 3.59 hours per day with a standard deviation of 2.14. If students in her own sample study an average of 3.43 hours per day, then what is the probability of observing this sample mean or less?",""
"Points","4",""
"Difficulty","1",""
"Option","0","0.49"
"Option","0","0.34"
"Option","100","0.43"
"Option","0","0.08"
"Option","0","0.86"
"Hint","You'll need to correctly distinguish between sample and population when calculating Z for this question. Pick the closest answer.",""
"Feedback","Z = (xbar - mu)/(s/sqrt(n)). The probability can be found directly from the Z table.",""
"NewQuestion","MC",""
"ID","MeanDistMC1-84",""
"Title","MeanDistMC1-84",""
"QuestionText","A student conducts a survey for her class project. She asks 6 other students a series of questions about their study habits. She knows from previous research that all students study an average of 3.28 hours per day with a standard deviation of 2.72. If students in her own sample study an average of 3.79 hours per day, then what is the probability of observing this sample mean or less?",""
"Points","4",""
"Difficulty","1",""
"Option","0","0.15"
"Option","0","0.45"
"Option","0","-0.01"
"Option","100","0.68"
"Option","0","0.36"
"Hint","You'll need to correctly distinguish between sample and population when calculating Z for this question. Pick the closest answer.",""
"Feedback","Z = (xbar - mu)/(s/sqrt(n)). The probability can be found directly from the Z table.",""
"NewQuestion","MC",""
"ID","MeanDistMC1-85",""
"Title","MeanDistMC1-85",""
"QuestionText","A student conducts a survey for her class project. She asks 8 other students a series of questions about their study habits. She knows from previous research that all students study an average of 2.78 hours per day with a standard deviation of 1.98. If students in her own sample study an average of 2.33 hours per day, then what is the probability of observing this sample mean or less?",""
"Points","4",""
"Difficulty","1",""
"Option","0","0.05"
"Option","0","0.84"
"Option","100","0.26"
"Option","0","0.8"
"Option","0","0.68"
"Hint","You'll need to correctly distinguish between sample and population when calculating Z for this question. Pick the closest answer.",""
"Feedback","Z = (xbar - mu)/(s/sqrt(n)). The probability can be found directly from the Z table.",""
"NewQuestion","MC",""
"ID","MeanDistMC1-86",""
"Title","MeanDistMC1-86",""
"QuestionText","A student conducts a survey for her class project. She asks 8 other students a series of questions about their study habits. She knows from previous research that all students study an average of 3.79 hours per day with a standard deviation of 1.8. If students in her own sample study an average of 2.52 hours per day, then what is the probability of observing this sample mean or less?",""
"Points","4",""
